---Baron Tests---

Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 1 1 4 4, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 4 1 4, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 1 4 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 1 4 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 4 4 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 1 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 1 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 1 1 4, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 1 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 1 4 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 1 4 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 4 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 1 4 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 4 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 1 4 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 1 4, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 1, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 1, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 1 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 1, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 4 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 1 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 4, coins-5->7, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 4 4 1, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 1 4 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 4 4, coins-5->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 4 1, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 4 1 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-1 4 4 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 1, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 1 4 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 1 4 4, coins-2->4, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 1 4 4 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-4 1 4 1 4, coins-3->5, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 4 4 1 4, coins-4->4, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 4, coins-3->3, result-0
Invalid choice: currentPlayer-0, choice1-1, choice2-1, hand-1 4 4 4 4, coins-4->6, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 1 1 4, coins-2->2, result-0
Invalid choice: currentPlayer-0, choice1-0, choice2-0, hand-4 1 4 1 1, coins-2->2, result-0
